SampleID	latitude_deg	longitude_deg
1883.2007.207.Crump.Artic.LTREB.main.lane2.NoIndex	68.601493	-149.579071
1883.2007.184.Crump.Artic.LTREB.main.lane2.NoIndex	68.58333333	-149.1883333
1883.2007.177.Crump.Artic.LTREB.main.lane2.NoIndex	68.79496	-149.04814
1883.2007.141.Crump.Artic.LTREB.main.lane2.NoIndex	68.60853333	-149.587633
1883.2007.14.Crump.Artic.LTREB.main.lane2.NoIndex	68.600601	-149.596398
1883.2007.138.Crump.Artic.LTREB.main.lane2.NoIndex	68.595875	-149.594559
1883.2007.127.Crump.Artic.LTREB.main.lane2.NoIndex	68.578931	-149.579989
1883.2007.099.Crump.Artic.LTREB.main.lane2.NoIndex	68.59133	-149.611542
1883.2007.088.Crump.Artic.LTREB.main.lane1.NoIndex	68.585839	-149.622223
1883.2007.078.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2007.058.Crump.Artic.LTREB.main.lane1.NoIndex	68.87315	-149.04128
1883.2004.148.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2004.128.Crump.Artic.LTREB.main.lane1.NoIndex	68.600601	-149.596398
1883.2004.127.Crump.Artic.LTREB.main.lane1.NoIndex	68.595875	-149.594559
1883.2004.121.Crump.Artic.LTREB.main.lane1.NoIndex	68.582062	-149.622932
1883.2004.112.Crump.Artic.LTREB.main.lane1.NoIndex	68.571037	-149.565214
1883.2004.102.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2004.082.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2004.073.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2004.069.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2004.048.Crump.Artic.LTREB.main.lane1.NoIndex	68.59491667	-149.586316
1883.2004.047.Crump.Artic.LTREB.main.lane1.NoIndex	68.578931	-149.579989
1883.2004.043.Crump.Artic.LTREB.main.lane1.NoIndex	68.571037	-149.565214
1883.2004.036.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2004.03.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2004.021.Crump.Artic.LTREB.main.lane1.NoIndex	68.582062	-149.622932
1883.2004.016.Crump.Artic.LTREB.main.lane1.NoIndex	68.587573	-149.590297
1883.2004.013.Crump.Artic.LTREB.main.lane1.NoIndex	68.578931	-149.579989
1883.2004.011.Crump.Artic.LTREB.main.lane1.NoIndex	68.600601	-149.596398
1883.2004.009.Crump.Artic.LTREB.main.lane1.NoIndex	68.595875	-149.594559
1883.2004.008.Crump.Artic.LTREB.main.lane1.NoIndex	68.595875	-149.594559
1883.2003.205.Crump.Artic.LTREB.main.lane4.NoIndex	68.587573	-149.590297
1883.2003.194.Crump.Artic.LTREB.main.lane1.NoIndex	68.5684	-149.586245
1883.2003.172.Crump.Artic.LTREB.main.lane1.NoIndex	68.61838333	-149.5965
1883.2003.147.Crump.Artic.LTREB.main.lane1.NoIndex	68.58423333	-149.5836
1883.2003.142.Crump.Artic.LTREB.main.lane1.NoIndex	68.611341	-149.589761
1883.2003.127.Crump.Artic.LTREB.main.lane1.NoIndex	68.57366667	-149.5371667
1883.2003.12.Crump.Artic.LTREB.main.lane1.NoIndex	68.611341	-149.589761
1883.2003.109.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2007.267.Crump.Artic.LTREB.main.lane2.NoIndex	68.57366667	-149.5371667
1883.2007.254.Crump.Artic.LTREB.main.lane2.NoIndex	68.59688333	-149.60125
1883.2006.074.Crump.Artic.LTREB.main.lane1.NoIndex	68.533494	-149.167351
1883.2006.023.Crump.Artic.LTREB.main.lane1.NoIndex	68.60853333	-149.587633
1883.2006.007.Crump.Artic.LTREB.main.lane1.NoIndex	68.5684	-149.586245
1883.2006.006.Crump.Artic.LTREB.main.lane1.NoIndex	68.571037	-149.565214
1883.2006.004.Crump.Artic.LTREB.main.lane1.NoIndex	68.574	-149.583566
1883.2005.219.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2005.218.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2005.217.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2005.216.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2005.197.Crump.Artic.LTREB.main.lane4.NoIndex	68.61818333	-149.596766
1883.2005.196.Crump.Artic.LTREB.main.lane4.NoIndex	68.610781	-149.600742
1883.2005.195.Crump.Artic.LTREB.main.lane4.NoIndex	68.61035	-149.599766
1883.2005.193.Crump.Artic.LTREB.main.lane4.NoIndex	68.609717	-149.589645
1883.2005.19.Crump.Artic.LTREB.main.lane4.NoIndex	68.595875	-149.594559
1883.2005.179.Crump.Artic.LTREB.main.lane4.NoIndex	68.574673	-149.583618
1883.2005.175.Crump.Artic.LTREB.main.lane4.NoIndex	68.57478333	-149.58205
1883.2005.172.Crump.Artic.LTREB.main.lane4.NoIndex	68.629961	-149.612633
1883.2005.147.Crump.Artic.LTREB.main.lane4.NoIndex	68.629961	-149.612633
1883.2005.115.Crump.Artic.LTREB.main.lane4.NoIndex	68.629961	-149.612633
1883.2005.112.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2005.109.Crump.Artic.LTREB.main.lane1.NoIndex	68.61818333	-149.596766
1883.2005.105.Crump.Artic.LTREB.main.lane1.NoIndex	68.609717	-149.589645
1883.2005.103.Crump.Artic.LTREB.main.lane1.NoIndex	68.60853333	-149.587633
1883.2005.094.Crump.Artic.LTREB.main.lane1.NoIndex	68.582062	-149.622932
1883.2005.083.Crump.Artic.LTREB.main.lane1.NoIndex	68.57478333	-149.58205
1883.2005.077.Crump.Artic.LTREB.main.lane1.NoIndex	68.61818333	-149.596766
1883.2005.065.Crump.Artic.LTREB.main.lane1.NoIndex	68.611341	-149.589761
1883.2005.047.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2005.045.Crump.Artic.LTREB.main.lane1.NoIndex	68.61818333	-149.596766
1883.2003.097.Crump.Artic.LTREB.main.lane1.NoIndex	68.61838333	-149.5965
1883.2003.093.Crump.Artic.LTREB.main.lane1.NoIndex	68.622	-149.590666
1883.2003.09.Crump.Artic.LTREB.main.lane1.NoIndex	68.609717	-149.589645
1883.2003.089.Crump.Artic.LTREB.main.lane1.NoIndex	68.609717	-149.589645
1883.2003.064.Crump.Artic.LTREB.main.lane1.NoIndex	68.57366667	-149.5371667
1883.2003.061.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2002.201.Crump.Artic.LTREB.main.lane1.NoIndex	68.6256	-149.59605
1883.2002.173.Crump.Artic.LTREB.main.lane1.NoIndex	68.609717	-149.589645
1883.2002.138.Crump.Artic.LTREB.main.lane1.NoIndex	68.5684	-149.586245
1883.2002.135.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2002.104.Crump.Artic.LTREB.main.lane1.NoIndex	68.61818333	-149.596766
1883.2002.003.Crump.Artic.LTREB.main.lane1.NoIndex	68.627901	-149.612951
1883.2001.155.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2001.082.Crump.Artic.LTREB.main.lane1.NoIndex	68.582062	-149.622932
1883.2001.049.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2001.042.Crump.Artic.LTREB.main.lane1.NoIndex	68.61838333	-149.5965
1883.2001.041.Crump.Artic.LTREB.main.lane1.NoIndex	68.60853333	-149.587633
1883.2001.037.Crump.Artic.LTREB.main.lane1.NoIndex	68.61818333	-149.596766
1883.2001.021.Crump.Artic.LTREB.main.lane1.NoIndex	68.582062	-149.622932
1883.2001.014.Crump.Artic.LTREB.main.lane1.NoIndex	68.578931	-149.579989
1883.2001.005.Crump.Artic.LTREB.main.lane1.NoIndex	68.574	-149.583566
1883.2001.003.Crump.Artic.LTREB.main.lane1.NoIndex	68.5684	-149.586245
1883.2000.075.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2000.071.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2000.062.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2000.056.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2000.053.Crump.Artic.LTREB.main.lane1.NoIndex	68.629961	-149.612633
1883.2000.048.Crump.Artic.LTREB.main.lane1.NoIndex	68.61838333	-149.5965
1883.2007.33.Crump.Artic.LTREB.main.lane2.NoIndex	68.595875	-149.594559
1883.2007.318.Crump.Artic.LTREB.main.lane2.NoIndex	68.5684	-149.586245
1883.2007.306.Crump.Artic.LTREB.main.lane2.NoIndex	68.634241	-149.602759
1883.2007.285.Crump.Artic.LTREB.main.lane2.NoIndex	68.629961	-149.612633
1883.2007.281.Crump.Artic.LTREB.main.lane2.NoIndex	68.60853333	-149.587633
1883.2007.274.Crump.Artic.LTREB.main.lane2.NoIndex	68.601493	-149.579071
1883.2003.24.Crump.Artic.LTREB.main.lane4.NoIndex	68.611341	-149.589761
1883.2003.232.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2002.09.Crump.Artic.LTREB.main.lane1.NoIndex	68.57366667	-149.5371667
1883.2002.027.Crump.Artic.LTREB.main.lane1.NoIndex	68.59688333	-149.60125
1883.2000.044.Crump.Artic.LTREB.main.lane1.NoIndex	68.61035	-149.599766
1883.2000.041.Crump.Artic.LTREB.main.lane1.NoIndex	68.60853333	-149.587633
1883.2000.039.Crump.Artic.LTREB.main.lane1.NoIndex	68.600601	-149.596398
1883.2000.034.Crump.Artic.LTREB.main.lane1.NoIndex	68.59491667	-149.586316
1883.2000.022.Crump.Artic.LTREB.main.lane1.NoIndex	68.5684	-149.586245
1883.2011.539.Crump.Artic.LTREB.main.lane3.NoIndex	69.69248333	-141.2540167
1883.2011.538.Crump.Artic.LTREB.main.lane3.NoIndex	69.69248333	-141.2540167
1883.2011.529.Crump.Artic.LTREB.main.lane4.NoIndex.r	70.05575	-144.14807
1883.2011.523.Crump.Artic.LTREB.main.lane4.NoIndex	70.07585	-145.54176
1883.2011.512.Crump.Artic.LTREB.main.lane4.NoIndex	69.9478	-142.4402333
1883.2011.507.Crump.Artic.LTREB.main.lane4.NoIndex	70.08713333	-143.0547167
1883.2011.503.Crump.Artic.LTREB.main.lane4.NoIndex	70.11846667	-143.5696333
1883.2011.49.Crump.Artic.LTREB.main.lane4.NoIndex	70.11623333	-143.3786833
1883.2011.482.Crump.Artic.LTREB.main.lane4.NoIndex	68.279371	19.093496
1883.2011.477.Crump.Artic.LTREB.main.lane4.NoIndex	68.273903	18.693171
1883.2011.467.Crump.Artic.LTREB.main.lane4.NoIndex	68.350533	18.969738
1883.2011.433.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2011.428.Crump.Artic.LTREB.main.lane4.NoIndex	68.61035	-149.599766
1883.2011.42.Crump.Artic.LTREB.main.lane4.NoIndex	68.595875	-149.594559
1883.2011.418.Crump.Artic.LTREB.main.lane4.NoIndex	68.59491667	-149.586316
1883.2011.412.Crump.Artic.LTREB.main.lane4.NoIndex	68.578643	-149.621102
1883.2011.396.Crump.Artic.LTREB.main.lane4.NoIndex	68.5684	-149.586245
1883.2011.388.Crump.Artic.LTREB.main.lane4.NoIndex	68.629961	-149.612633
1883.2011.385.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2011.382.Crump.Artic.LTREB.main.lane4.NoIndex	68.61818333	-149.596766
1883.2011.378.Crump.Artic.LTREB.main.lane4.NoIndex	68.673757	-149.618268
1883.2011.329.Crump.Artic.LTREB.main.lane4.NoIndex	68.60853333	-149.587633
1883.2011.328.Crump.Artic.LTREB.main.lane4.NoIndex	68.60853333	-149.587633
1883.2011.32.Crump.Artic.LTREB.main.lane4.NoIndex	68.601493	-149.579071
1883.2011.305.Crump.Artic.LTREB.main.lane4.NoIndex	68.57366667	-149.5371667
1883.2011.298.Crump.Artic.LTREB.main.lane4.NoIndex	68.59688333	-149.60125
1883.2011.296.Crump.Artic.LTREB.main.lane4.NoIndex	68.59688333	-149.60125
1883.2011.205.Crump.Artic.LTREB.main.lane4.NoIndex	68.622	-149.590666
1883.2011.2.Crump.Artic.LTREB.main.lane4.NoIndex	68.673757	-149.618268
1883.2011.193.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.187.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2011.178.Crump.Artic.LTREB.main.lane3.NoIndex	68.60853333	-149.587633
1883.2011.177.Crump.Artic.LTREB.main.lane3.NoIndex	68.600601	-149.596398
1883.2011.169.Crump.Artic.LTREB.main.lane3.NoIndex	68.58423333	-149.5836
1883.2011.166.Crump.Artic.LTREB.main.lane3.NoIndex	68.578643	-149.621102
1883.2011.146.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.144.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2011.141.Crump.Artic.LTREB.main.lane3.NoIndex	68.61818333	-149.596766
1883.2011.138.Crump.Artic.LTREB.main.lane3.NoIndex	68.673757	-149.618268
1883.2011.137.Crump.Artic.LTREB.main.lane3.NoIndex	68.674122	-149.62885
1883.2011.13.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.101.Crump.Artic.LTREB.main.lane3.NoIndex	68.98353	-149.89436
1883.2011.092.Crump.Artic.LTREB.main.lane3.NoIndex	68.79622	-149.48222
1883.2011.078.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2011.07.Crump.Artic.LTREB.main.lane3.NoIndex	70.192833	-148.42815
1883.2011.067.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.035.Crump.Artic.LTREB.main.lane3.NoIndex	68.587573	-149.590297
1883.2011.023.Crump.Artic.LTREB.main.lane3.NoIndex	68.57366667	-149.5371667
1883.2011.019.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.016.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2011.013.Crump.Artic.LTREB.main.lane3.NoIndex	68.622	-149.590666
1883.2010.374.Crump.Artic.LTREB.main.lane4.NoIndex	68.6256	-149.59605
1883.2010.366.Crump.Artic.LTREB.main.lane4.NoIndex	68.609717	-149.589645
1883.2010.363.Crump.Artic.LTREB.main.lane3.NoIndex	68.600601	-149.596398
1883.2010.354.Crump.Artic.LTREB.main.lane3.NoIndex	68.582062	-149.622932
1883.2010.295B.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2010.291.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2010.289.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2010.285.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2010.272.Crump.Artic.LTREB.main.lane3.NoIndex	68.585	-149.1966667
1883.2010.27.Crump.Artic.LTREB.main.lane3.NoIndex	68.62276	-149.15088
1883.2010.258.Crump.Artic.LTREB.main.lane3.NoIndex	68.50508	-149.62767
1883.2010.245.Crump.Artic.LTREB.main.lane3.NoIndex	68.70798	-149.7151
1883.2010.233.Crump.Artic.LTREB.main.lane3.NoIndex	68.673757	-149.618268
1883.2010.215.Crump.Artic.LTREB.main.lane3.NoIndex	68.60853333	-149.587633
1883.2011.281.Crump.Artic.LTREB.main.lane4.NoIndex	68.585839	-149.622223
1883.2011.28.Crump.Artic.LTREB.main.lane4.NoIndex	68.585839	-149.622223
1883.2011.277.Crump.Artic.LTREB.main.lane4.NoIndex	68.585839	-149.622223
1883.2011.276.Crump.Artic.LTREB.main.lane4.NoIndex	68.585839	-149.622223
1883.2011.261.Crump.Artic.LTREB.main.lane4.NoIndex	68.60853333	-149.587633
1883.2011.26.Crump.Artic.LTREB.main.lane4.NoIndex	68.673757	-149.618268
1883.2011.232.Crump.Artic.LTREB.main.lane4.NoIndex	68.50245	-149.63137
1883.2011.228.Crump.Artic.LTREB.main.lane4.NoIndex	68.49113	-149.60796
1883.2011.221.Crump.Artic.LTREB.main.lane4.NoIndex	68.82806	-149.76449
1883.2010.199.Crump.Artic.LTREB.main.lane3.NoIndex	68.5684	-149.586245
1883.2010.197.Crump.Artic.LTREB.main.lane3.NoIndex	68.571037	-149.565214
1883.2010.185.Crump.Artic.LTREB.main.lane3.NoIndex	68.67415	-149.618103
1883.2010.181.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2010.179.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2010.176.Crump.Artic.LTREB.main.lane3.NoIndex	68.61818333	-149.596766
1883.2010.173.Crump.Artic.LTREB.main.lane3.NoIndex	68.467833	-151.479167
1883.2010.153.Crump.Artic.LTREB.main.lane3.NoIndex	68.69301831	-149.2053228
1883.2010.15.Crump.Artic.LTREB.main.lane3.NoIndex	68.69301831	-149.2053228
1883.2010.149.Crump.Artic.LTREB.main.lane3.NoIndex	68.53698	-149.2374
1883.2010.144.Crump.Artic.LTREB.main.lane3.NoIndex	68.585	-149.1966667
1883.2010.132.Crump.Artic.LTREB.main.lane3.NoIndex	68.98633	-149.89803
1883.2010.13.Crump.Artic.LTREB.main.lane3.NoIndex	68.50508	-149.62767
1883.2010.114.Crump.Artic.LTREB.main.lane3.NoIndex	68.70166667	-149.7433333
1883.2010.112.Crump.Artic.LTREB.main.lane3.NoIndex	68.265679	-149.444968
1883.2010.11.Crump.Artic.LTREB.main.lane3.NoIndex	68.182344	-148.419899
1883.2010.103.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2010.1.Crump.Artic.LTREB.main.lane3.NoIndex	68.677802	-149.623574
1883.2010.079.Crump.Artic.LTREB.main.lane3.NoIndex	68.595875	-149.594559
1883.2010.078.Crump.Artic.LTREB.main.lane3.NoIndex	68.595875	-149.594559
1883.2010.077.Crump.Artic.LTREB.main.lane3.NoIndex	68.59688333	-149.60125
1883.2010.068.Crump.Artic.LTREB.main.lane3.NoIndex	68.578931	-149.579989
1883.2010.03.Crump.Artic.LTREB.main.lane3.NoIndex	68.63639	-149.594774
1883.2010.005.Crump.Artic.LTREB.main.lane3.NoIndex		
1883.2010.004.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2009.383.Crump.Artic.LTREB.main.lane3.NoIndex	68.610781	-149.600742
1883.2009.381.Crump.Artic.LTREB.main.lane3.NoIndex	68.611341	-149.589761
1883.2009.374.Crump.Artic.LTREB.main.lane3.NoIndex	68.595875	-149.594559
1883.2010.349.Crump.Artic.LTREB.main.lane3.NoIndex	68.5684	-149.586245
1883.2010.333.Crump.Artic.LTREB.main.lane3.NoIndex	68.674122	-149.62885
1883.2010.327.Crump.Artic.LTREB.main.lane3.NoIndex	68.60853333	-149.587633
1883.2010.323B.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2010.318.Crump.Artic.LTREB.main.lane3.NoIndex	68.6	-149.576
1883.2010.312.Crump.Artic.LTREB.main.lane3.NoIndex	68.57366667	-149.5371667
1883.2010.31.Crump.Artic.LTREB.main.lane3.NoIndex	68.57366667	-149.5371667
1883.2010.309B.Crump.Artic.LTREB.main.lane3.NoIndex	68.59688333	-149.60125
1883.2009.366.Crump.Artic.LTREB.main.lane3.NoIndex	68.578931	-149.579989
1883.2009.364.Crump.Artic.LTREB.main.lane3.NoIndex	68.574673	-149.583618
1883.2009.363.Crump.Artic.LTREB.main.lane3.NoIndex	68.5684	-149.586245
1883.2009.318.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.315.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.308.Crump.Artic.LTREB.main.lane3.NoIndex	68.6	-149.576
1883.2009.286.Crump.Artic.LTREB.main.lane2.NoIndex	68.585839	-149.622223
1883.2009.285.Crump.Artic.LTREB.main.lane2.NoIndex	68.585839	-149.622223
1883.2009.283.Crump.Artic.LTREB.main.lane2.NoIndex	68.59688333	-149.60125
1883.2009.276.Crump.Artic.LTREB.main.lane2.NoIndex	68.59688333	-149.60125
1883.2009.268.Crump.Artic.LTREB.main.lane2.NoIndex	68.585839	-149.622223
1883.2009.187.Crump.Artic.LTREB.main.lane3.NoIndex	68.582062	-149.622932
1883.2009.182.Crump.Artic.LTREB.main.lane3.NoIndex	68.5684	-149.586245
1883.2009.179.Crump.Artic.LTREB.main.lane3.NoIndex	68.571037	-149.565214
1883.2009.156.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.155.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.152.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.151.Crump.Artic.LTREB.main.lane3.NoIndex	68.601493	-149.579071
1883.2009.141.Crump.Artic.LTREB.main.lane3.NoIndex	68.60853333	-149.587633
1883.2009.127.Crump.Artic.LTREB.main.lane3.NoIndex	68.59688333	-149.60125
1883.2009.124.Crump.Artic.LTREB.main.lane3.NoIndex	68.59688333	-149.60125
1883.2009.114.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2009.104.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2009.102.Crump.Artic.LTREB.main.lane3.NoIndex	68.585839	-149.622223
1883.2009.101.Crump.Artic.LTREB.main.lane3.NoIndex	68.58357	-149.62384
1883.2010.087.Crump.Artic.LTREB.main.lane3.NoIndex	68.610781	-149.600742
1883.2009.079.Crump.Artic.LTREB.main.lane3.NoIndex	68.97871	-149.89182
1883.2009.063.Crump.Artic.LTREB.main.lane3.NoIndex	68.70785	-149.69963
1883.2009.06.Crump.Artic.LTREB.main.lane3.NoIndex	68.705	-149.7316667
1883.2009.057.Crump.Artic.LTREB.main.lane3.NoIndex	68.6256	-149.59605
1883.2009.052.Crump.Artic.LTREB.main.lane3.NoIndex	68.629961	-149.612633
1883.2009.031.Crump.Artic.LTREB.main.lane3.NoIndex	68.59688333	-149.60125
1883.2009.03.Crump.Artic.LTREB.main.lane3.NoIndex	68.59491667	-149.586316
1883.2009.016.Crump.Artic.LTREB.main.lane3.NoIndex	68.57366667	-149.5371667
1883.2008.579.Crump.Artic.LTREB.main.lane4.NoIndex	68.95756667	-150.2362667
1883.2008.573.Crump.Artic.LTREB.main.lane4.NoIndex	69.0119	-150.3
1883.2008.558.Crump.Artic.LTREB.main.lane3.NoIndex	68.639895	-149.596106
1883.2008.555.Crump.Artic.LTREB.main.lane3.NoIndex	68.63639	-149.594774
1883.2008.328.Crump.Artic.LTREB.main.lane2.NoIndex	68.60853333	-149.587633
1883.2008.32.Crump.Artic.LTREB.main.lane2.NoIndex	68.57366667	-149.5371667
1883.2008.303.Crump.Artic.LTREB.main.lane2.NoIndex	68.601493	-149.579071
1883.2008.291.Crump.Artic.LTREB.main.lane2.NoIndex	68.634241	-149.602759
1883.2008.287.Crump.Artic.LTREB.main.lane2.NoIndex	68.6256	-149.59605
1883.2008.277.Crump.Artic.LTREB.main.lane2.NoIndex	68.639895	-149.596106
1883.2008.273.Crump.Artic.LTREB.main.lane2.NoIndex	68.63639	-149.594774
1883.2008.269.Crump.Artic.LTREB.main.lane2.NoIndex	68.629961	-149.612633
1883.2008.261.Crump.Artic.LTREB.main.lane2.NoIndex	68.53405	-149.1573
1883.2008.26.Crump.Artic.LTREB.main.lane2.NoIndex	68.5896775	-149.1815373
1883.2008.258.Crump.Artic.LTREB.main.lane2.NoIndex	68.585	-149.1966667
1883.2008.255.Crump.Artic.LTREB.main.lane2.NoIndex	68.62538	-149.13919
1883.2008.244.Crump.Artic.LTREB.main.lane2.NoIndex	68.50508	-149.62767
1883.2008.241.Crump.Artic.LTREB.main.lane2.NoIndex	68.49113	-149.60796
1883.2009.257.Crump.Artic.LTREB.main.lane2.NoIndex	68.629961	-149.612633
1883.2009.256.Crump.Artic.LTREB.main.lane2.NoIndex	68.6256	-149.59605
1883.2009.255.Crump.Artic.LTREB.main.lane2.NoIndex	68.622	-149.590666
1883.2009.253.Crump.Artic.LTREB.main.lane2.NoIndex	68.61818333	-149.596766
1883.2009.252.Crump.Artic.LTREB.main.lane2.NoIndex	68.677723	-149.624028
1883.2009.246.Crump.Artic.LTREB.main.lane2.NoIndex	68.53405	-149.1573
1883.2009.24.Crump.Artic.LTREB.main.lane2.NoIndex	68.62538	-149.13919
1883.2009.238.Crump.Artic.LTREB.main.lane2.NoIndex	68.81046	-149.05208
1883.2009.217.Crump.Artic.LTREB.main.lane2.NoIndex	68.705	-149.7316667
1883.2009.213.Crump.Artic.LTREB.main.lane2.NoIndex	68.673757	-149.618268
1883.2009.206.Crump.Artic.LTREB.main.lane2.NoIndex	68.62016667	-149.568166
1883.2009.205.Crump.Artic.LTREB.main.lane2.NoIndex	68.61838333	-149.5965
1883.2009.198.Crump.Artic.LTREB.main.lane2.NoIndex	68.60853333	-149.587633
1883.2008.237.Crump.Artic.LTREB.main.lane2.NoIndex	68.79372	-149.47561
1883.2008.236.Crump.Artic.LTREB.main.lane2.NoIndex	68.82735	-149.74993
1883.2008.23.Crump.Artic.LTREB.main.lane2.NoIndex	68.70333333	-149.715
1883.2008.225.Crump.Artic.LTREB.main.lane2.NoIndex	68.629961	-149.612633
1883.2008.22.Crump.Artic.LTREB.main.lane2.NoIndex	68.61818333	-149.596766
1883.2008.217.Crump.Artic.LTREB.main.lane2.NoIndex	68.61838333	-149.5965
1883.2008.216.Crump.Artic.LTREB.main.lane2.NoIndex	68.61818333	-149.596766
1883.2008.208.Crump.Artic.LTREB.main.lane2.NoIndex	68.600601	-149.596398
1883.2008.207.Crump.Artic.LTREB.main.lane2.NoIndex	68.595875	-149.594559
1883.2008.206.Crump.Artic.LTREB.main.lane2.NoIndex	68.595875	-149.594559
1883.2008.205.Crump.Artic.LTREB.main.lane2.NoIndex	68.59688333	-149.60125
1883.2008.191.Crump.Artic.LTREB.main.lane2.NoIndex	68.571037	-149.565214
1883.2008.161.Crump.Artic.LTREB.main.lane2.NoIndex	68.634241	-149.602759
1883.2008.149.Crump.Artic.LTREB.main.lane2.NoIndex	68.628656	-149.599606
1883.2008.136.Crump.Artic.LTREB.main.lane2.NoIndex	68.59133	-149.611542
1883.2008.125.Crump.Artic.LTREB.main.lane2.NoIndex	68.59688333	-149.60125
1883.2008.121.Crump.Artic.LTREB.main.lane2.NoIndex	68.59133	-149.611542
1883.2008.114.Crump.Artic.LTREB.main.lane2.NoIndex	68.585839	-149.622223
1883.2008.079.Crump.Artic.LTREB.main.lane2.NoIndex	68.60853333	-149.587633
1883.2008.075.Crump.Artic.LTREB.main.lane2.NoIndex	68.601493	-149.579071
1883.2008.059.Crump.Artic.LTREB.main.lane2.NoIndex	68.82153	-149.05867
1883.2008.055.Crump.Artic.LTREB.main.lane2.NoIndex	68.86755	-149.03557
1883.2008.054.Crump.Artic.LTREB.main.lane2.NoIndex	68.86175	-149.03908
1883.2008.051.Crump.Artic.LTREB.main.lane2.NoIndex	68.98633	-149.89803
1883.2008.049.Crump.Artic.LTREB.main.lane2.NoIndex	68.50508	-149.62767
1883.2008.043.Crump.Artic.LTREB.main.lane2.NoIndex	68.79622	-149.48222
1883.2008.038.Crump.Artic.LTREB.main.lane2.NoIndex	68.81046	-149.05208
